Id,Label,year,type,era,seed_concepts,indegree,outdegree,degree,modularity_class,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
32023D0990,32023D0990,2023,Decision,2020s,1,0,4,4,50,2,0.666667,0.75,0
32023D1304,32023D1304,2023,Decision,2020s,2,0,5,5,330,1,1,1,0
32023R0706,32023R0706,2023,Regulation,2020s,1,1,5,6,331,8,0.189954,0.242142,32.35119
32023R1433,32023R1433,2023,Regulation,2020s,1,0,2,2,300,2,0.75,0.833333,0
32024D0632,32024D0632,2024,Decision,2020s,1,1,2,3,330,1,1,1,4
32024D1059,32024D1059,2024,Decision,2020s,1,0,6,6,330,3,0.508772,0.574713,0
32024D2524,32024D2524,2024,Decision,2020s,2,0,1,1,187,1,1,1,0
32024R1765,32024R1765,2024,Regulation,2020s,1,0,0,0,74,0,0,0,0
32024R2690,32024R2690,2024,Regulation,2020s,2,0,2,2,331,8,0.241786,0.26601,0
32024R3144,32024R3144,2024,Regulation,2020s,2,0,3,3,331,8,0.248287,0.276342,0
32025D0271,32025D0271,2025,Decision,2020s,2,0,1,1,330,1,1,1,0
32025D0860,32025D0860,2025,Decision,2020s,1,0,4,4,50,2,0.666667,0.75,0
32025R0301,32025R0301,2025,Regulation,2020s,1,0,5,5,280,9,0.239699,0.266687,0
32011D0713,32011D0713,2011,Decision,Early 2010s,1,0,1,1,329,1,1,1,0
32011D0815,32011D0815,2011,Decision,Early 2010s,3,0,2,2,330,2,0.5625,0.611111,0
32011R0234,32011R0234,2011,Regulation,Early 2010s,1,1,2,3,333,3,0.463415,0.508772,13.5
32012D0243,32012D0243,2012,Decision,Early 2010s,2,14,16,30,324,3,0.595745,0.744048,1702.284731
32012H0724(23),32012H072423,2012,Legislative_Act,Early 2010s,1,1,7,8,325,3,0.437037,0.491525,113
32012L0034,32012L0034,2012,Directive,Early 2010s,2,25,22,47,84,3,0.629032,0.75641,6257.446495
32012L0034R(07),32012L0034R07,2012,Regulation,Early 2010s,2,0,1,1,84,4,0.392157,0.429167,0
32013L0058,32013L0058,2013,Directive,Early 2010s,2,0,19,19,280,6,0.2688,0.367163,0
32014D0276R(01),32014D0276R01,2014,Regulation,Early 2010s,1,0,1,1,324,5,0.285714,0.321667,0
32014H0881,32014H0881,2014,Legislative_Act,Early 2010s,1,1,3,4,157,1,1,1,3
32014L0108,32014L0108,2014,Directive,Early 2010s,2,0,1,1,85,1,1,1,0
32014R0124,32014R0124,2014,Regulation,Early 2010s,1,1,2,3,300,2,0.75,0.833333,3
32014R0469,32014R0469,2014,Regulation,Early 2010s,1,0,4,4,86,2,0.833333,0.9,0
32014R0756,32014R0756,2014,Regulation,Early 2010s,1,0,3,3,86,2,0.666667,0.75,0
32015R0628,32015R0628,2015,Regulation,Late 2010s,1,0,1,1,231,4,0.351648,0.378906,0
32015R1494,32015R1494,2015,Regulation,Late 2010s,1,0,1,1,231,4,0.351648,0.378906,0
32016D0339,32016D0339,2016,Decision,Late 2010s,2,0,4,4,324,8,0.267857,0.305368,0
32016L0097R(03),32016L0097R03,2016,Regulation,Late 2010s,4,0,1,1,280,6,0.248666,0.27196,0
32016L0970,32016L0970,2016,Directive,Late 2010s,4,0,0,0,87,0,0,0,0
32016R1976,32016R1976,2016,Regulation,Late 2010s,2,0,1,1,280,7,0.218792,0.274759,0
32016Y0722(01),32016Y072201,2016,Legislative_Act,Late 2010s,1,1,2,3,280,5,0.292645,0.32451,0
32017D0704(01),32017D070401,2017,Decision,Late 2010s,1,0,2,2,300,1,1,1,0
32017D2315R(01),32017D2315R01,2017,Regulation,Late 2010s,2,0,0,0,88,0,0,0,0
32017R0746R(03),32017R0746R03,2017,Regulation,Late 2010s,1,0,1,1,329,8,0.260385,0.283792,0
32017R0812,32017R0812,2017,Regulation,Late 2010s,2,0,1,1,280,7,0.218792,0.274759,0
32017R1084R(05),32017R1084R05,2017,Regulation,Late 2010s,1,0,0,0,89,0,0,0,0
32017R1354R(01),32017R1354R01,2017,Regulation,Late 2010s,1,0,1,1,329,9,0.205666,0.220465,0
32017R1485,32017R1485,2017,Regulation,Late 2010s,1,1,9,10,210,7,0.206897,0.261008,168.858333
32017R2279,32017R2279,2017,Regulation,Late 2010s,1,2,2,4,333,4,0.356757,0.388258,135.416667
32017R2395R(01),32017R2395R01,2017,Regulation,Late 2010s,1,0,0,0,90,0,0,0,0
32018D0010,32018D0010,2018,Decision,Late 2010s,1,0,12,12,84,2,0.8,0.875,0
32018D0655R(01),32018D0655R01,2018,Regulation,Late 2010s,2,0,0,0,91,0,0,0,0
32018D0661R(01),32018D0661R01,2018,Regulation,Late 2010s,1,0,0,0,92,0,0,0,0
32018D0777,32018D0777,2018,Decision,Late 2010s,1,0,2,2,50,1,1,1,0
32018D1538,32018D1538,2018,Decision,Late 2010s,2,2,6,8,324,8,0.273537,0.317647,227.883333
32018D1797R(02),32018D1797R02,2018,Regulation,Late 2010s,3,0,1,1,330,2,0.6,0.666667,0
32018R0033R(02),32018R0033R02,2018,Regulation,Late 2010s,1,0,0,0,93,0,0,0,0
32018R1481,32018R1481,2018,Regulation,Late 2010s,1,0,1,1,333,4,0.339286,0.381579,0
32018R1999R(05),32018R1999R05,2018,Regulation,Late 2010s,1,0,0,0,94,0,0,0,0
32019R0505,32019R0505,2019,Regulation,Late 2010s,2,0,4,4,331,1,1,1,0
32019R0876R(03),32019R0876R03,2019,Regulation,Late 2010s,2,0,0,0,95,0,0,0,0
32019R1021R(01),32019R1021R01,2019,Regulation,Late 2010s,1,0,1,1,50,5,0.283871,0.308712,0
32020D0590,32020D0590,2020,Decision,2020s,2,0,2,2,324,9,0.245455,0.27854,0
32020D1101,32020D1101,2020,Decision,2020s,1,0,2,2,331,1,1,1,0
32020D1479,32020D1479,2020,Decision,2020s,1,0,1,1,210,1,1,1,0
32020R0217R(04),32020R0217R04,2020,Regulation,2020s,1,0,0,0,96,0,0,0,0
32020R0736R(01),32020R0736R01,2020,Regulation,2020s,1,0,1,1,333,4,0.407407,0.462121,0
32020R0741R(01),32020R0741R01,2020,Regulation,2020s,1,0,0,0,97,0,0,0,0
32020R0873R(01),32020R0873R01,2020,Regulation,2020s,1,0,0,0,98,0,0,0,0
32020R0878R(03),32020R0878R03,2020,Regulation,2020s,1,0,0,0,99,0,0,0,0
32020R1056,32020R1056,2020,Regulation,2020s,1,7,11,18,50,8,0.279631,0.316198,1259.320365
32020R1204,32020R1204,2020,Regulation,2020s,1,0,1,1,50,5,0.283871,0.308712,0
32020R1224,32020R1224,2020,Regulation,2020s,1,5,8,13,280,11,0.234513,0.280291,467.466667
32020R1229,32020R1229,2020,Regulation,2020s,1,1,6,7,280,11,0.236173,0.281639,0
32021D0173R(03),32021D0173R03,2021,Regulation,2020s,1,0,1,1,325,9,0.194391,0.247454,0
32021D0905,32021D0905,2021,Decision,2020s,4,0,5,5,50,2,0.631579,0.708333,0
32021D1437,32021D1437,2021,Decision,2020s,2,0,3,3,86,2,0.636364,0.714286,0
32021D1443,32021D1443,2021,Decision,2020s,2,0,4,4,86,7,0.217765,0.249384,0
32021D1886R(01),32021D1886R01,2021,Regulation,2020s,1,0,0,0,100,0,0,0,0
32021R0379R(01),32021R0379R01,2021,Regulation,2020s,1,0,1,1,86,11,0.207908,0.229452,0
32021R0451R(08),32021R0451R08,2021,Regulation,2020s,1,0,1,1,280,11,0.198105,0.222444,0
32021R0453R(02),32021R0453R02,2021,Regulation,2020s,2,0,1,1,280,6,0.227328,0.24344,0
32021R0782R(01),32021R0782R01,2021,Regulation,2020s,1,0,0,0,101,0,0,0,0
32021R2268R(06),32021R2268R06,2021,Regulation,2020s,1,0,0,0,102,0,0,0,0
32021Y0723(01),32021Y072301,2021,Legislative_Act,2020s,1,0,3,3,280,5,0.29375,0.328103,0
32022D0266,32022D0266,2022,Decision,2020s,1,16,1,17,300,1,1,1,8
32022D0550,32022D0550,2022,Decision,2020s,1,0,3,3,50,5,0.297619,0.372667,0
32022D0767,32022D0767,2022,Decision,2020s,1,0,3,3,177,5,0.418605,0.506481,0
32022D1367,32022D1367,2022,Decision,2020s,1,0,1,1,300,1,1,1,0
32022R0365,32022R0365,2022,Regulation,2020s,1,0,3,3,280,5,0.284238,0.316515,0
32022R2580R(01),32022R2580R01,2022,Regulation,2020s,2,0,1,1,280,6,0.232657,0.249618,0
32023D0176,32023D0176,2023,Decision,2020s,1,1,7,8,177,5,0.468085,0.596212,0.833333
32023D1532,32023D1532,2023,Decision,2020s,1,7,6,13,300,8,0.227476,0.260246,1164.798052
32023D2426,32023D2426,2023,Decision,2020s,1,0,3,3,50,5,0.297619,0.372667,0
32023D2481,32023D2481,2023,Decision,2020s,1,1,3,4,177,10,0.202545,0.225954,0
32023D2524,32023D2524,2023,Decision,2020s,1,0,21,21,84,1,1,1,0
32023R1113,32023R1113,2023,Regulation,2020s,1,4,24,28,331,9,0.275402,0.32659,321.250651
32023R1717,32023R1717,2023,Regulation,2020s,1,0,1,1,329,8,0.257596,0.282705,0
32023R2055,32023R2055,2023,Regulation,2020s,1,2,6,8,231,8,0.307257,0.349544,182.344322
32024D0350,32024D0350,2024,Decision,2020s,1,0,5,5,177,5,0.45614,0.542949,0
32024L1640,32024L1640,2024,Directive,2020s,2,2,29,31,280,9,0.304057,0.359589,620.325057
32024R1252,32024R1252,2024,Regulation,2020s,1,5,35,40,329,7,0.295438,0.344173,2228.615149
32024R1774,32024R1774,2024,Regulation,2020s,1,0,11,11,280,7,0.296411,0.333518,0
32024R3169,32024R3169,2024,Regulation,2020s,1,0,3,3,329,9,0.264869,0.293186,0
32012L0013R(01),32012L0013R01,2012,Regulation,Early 2010s,1,0,1,1,331,3,0.45,0.5,0
32012L0034R(02),32012L0034R02,2012,Regulation,Early 2010s,2,0,1,1,84,4,0.392157,0.429167,0
32012L0034R(03),32012L0034R03,2012,Regulation,Early 2010s,1,0,1,1,84,4,0.392157,0.429167,0
32013D0195,32013D0195,2013,Decision,Early 2010s,1,0,3,3,324,3,0.447761,0.494444,0
32013R0575R(03),32013R0575R03,2013,Regulation,Early 2010s,1,0,1,1,280,6,0.252362,0.286898,0
32013R0606,32013R0606,2013,Regulation,Early 2010s,1,3,7,10,331,2,0.705882,0.791667,16.9
32013R1042R(01),32013R1042R01,2013,Regulation,Early 2010s,1,0,0,0,109,0,0,0,0
32013R1075,32013R1075,2013,Regulation,Early 2010s,1,5,9,14,86,7,0.233244,0.320033,560.406757
32014D0641R(01),32014D0641R01,2014,Regulation,Early 2010s,1,0,1,1,324,5,0.291262,0.327222,0
32015D0038,32015D0038,2015,Decision,Late 2010s,1,0,4,4,86,6,0.255376,0.298158,0
32015D1055,32015D1055,2015,Decision,Late 2010s,1,0,3,3,177,3,0.484848,0.552083,0
32015D1208,32015D1208,2015,Decision,Late 2010s,1,0,4,4,210,6,0.264317,0.297917,0
32015L2366R(05),32015L2366R05,2015,Regulation,Late 2010s,2,0,1,1,280,6,0.252481,0.279403,0
32015R0035,32015R0035,2015,Regulation,Late 2010s,2,22,10,32,280,6,0.279539,0.355584,2552.268001
32015R1474,32015R1474,2015,Regulation,Late 2010s,1,0,5,5,333,4,0.344371,0.383814,0
32016R0055,32016R0055,2016,Regulation,Late 2010s,1,0,2,2,333,4,0.315625,0.335809,0
32016R0709,32016R0709,2016,Regulation,Late 2010s,1,0,2,2,280,5,0.292645,0.32451,0
32016R1014,32016R1014,2016,Regulation,Late 2010s,1,0,4,4,280,6,0.254743,0.29734,0
32017D0899,32017D0899,2017,Decision,Late 2010s,2,2,7,9,324,4,0.423077,0.527778,33
32017D1483,32017D1483,2017,Decision,Late 2010s,2,0,5,5,324,8,0.272271,0.313951,0
32017D2075,32017D2075,2017,Decision,Late 2010s,2,2,1,3,84,4,0.392157,0.429167,44.15754
32017R1486,32017R1486,2017,Regulation,Late 2010s,1,1,1,2,280,5,0.268868,0.297953,114
32018D0539,32018D0539,2018,Decision,Late 2010s,1,0,3,3,50,2,0.8,0.875,0
32018R1881,32018R1881,2018,Regulation,Late 2010s,1,0,1,1,231,4,0.351648,0.378906,0
32019D0327(02),32019D032702,2019,Decision,Late 2010s,1,0,2,2,331,10,0.223269,0.248459,0
32019D1742,32019D1742,2019,Decision,Late 2010s,1,0,4,4,177,3,0.5,0.578431,0
32019L0878R(05),32019L0878R05,2019,Regulation,Late 2010s,1,0,1,1,280,10,0.236872,0.259033,0
32019R1213,32019R1213,2019,Regulation,Late 2010s,1,0,4,4,329,8,0.272944,0.308635,0
32019R2088R(02),32019R2088R02,2019,Regulation,Late 2010s,1,0,0,0,110,0,0,0,0
32020D1015,32020D1015,2020,Decision,2020s,2,7,0,7,86,0,0,0,0
32020D1127,32020D1127,2020,Decision,2020s,1,1,1,2,300,1,1,1,0
32020D1746,32020D1746,2020,Decision,2020s,3,2,5,7,330,1,1,1,5
32020D2252,32020D2252,2020,Decision,2020s,1,9,11,20,50,2,0.823529,0.892857,128.916667
32020L0367R(01),32020L0367R01,2020,Regulation,2020s,1,0,1,1,148,1,1,1,0
32020R0217R(05),32020R0217R05,2020,Regulation,2020s,1,0,0,0,111,0,0,0,0
32020R0459,32020R0459,2020,Regulation,2020s,1,0,7,7,331,2,0.818182,0.888889,0
32020R0507,32020R0507,2020,Regulation,2020s,1,0,1,1,231,4,0.351648,0.378906,0
32020R1536R(01),32020R1536R01,2020,Regulation,2020s,1,0,1,1,207,1,1,1,0
32021D0689,32021D0689,2021,Decision,2020s,1,16,10,26,50,2,0.75,0.833333,218.583333
32021D0750,32021D0750,2021,Decision,2020s,2,0,3,3,330,1,1,1,0
32021D1221(01),32021D122101,2021,Decision,2020s,1,0,9,9,325,9,0.212934,0.245248,0
32021D2184,32021D2184,2021,Decision,2020s,1,0,1,1,331,1,1,1,0
32021O2256,32021O2256,2021,Legislative_Act,2020s,1,0,6,6,86,11,0.217794,0.254895,0
32021R0522,32021R0522,2021,Regulation,2020s,1,6,24,30,331,11,0.255262,0.316313,1386.929821
32021R1415,32021R1415,2021,Regulation,2020s,3,0,2,2,280,11,0.231487,0.267599,0
32021R2268R(02),32021R2268R02,2021,Regulation,2020s,1,1,0,1,151,0,0,0,0
32021R2268R(03),32021R2268R03,2021,Regulation,2020s,1,0,0,0,112,0,0,0,0
32022D0765,32022D0765,2022,Decision,2020s,1,0,3,3,177,5,0.418605,0.506481,0
32022D0774,32022D0774,2022,Decision,2020s,1,0,3,3,177,5,0.418605,0.506481,0
32022D0906,32022D0906,2022,Decision,2020s,2,0,3,3,330,1,1,1,0
32022D1024,32022D1024,2022,Decision,2020s,1,0,4,4,50,2,0.666667,0.75,0
32022D1511,32022D1511,2022,Decision,2020s,1,0,0,0,113,0,0,0,0
32022D2255,32022D2255,2022,Decision,2020s,1,4,4,8,177,5,0.431818,0.532456,0.166667
32022R0063R(01),32022R0063R01,2022,Regulation,2020s,1,0,1,1,50,5,0.263158,0.304167,0
32022R0869,32022R0869,2022,Regulation,2020s,1,6,24,30,210,9,0.251243,0.296862,6007.372196
32022R1032R(04),32022R1032R04,2022,Regulation,2020s,1,0,1,1,210,11,0.170082,0.18491,0
32022R1645,32022R1645,2022,Regulation,2020s,1,1,4,5,331,9,0.249671,0.283312,1.833333
32022R2059R(01),32022R2059R01,2022,Regulation,2020s,1,0,1,1,280,6,0.227328,0.24344,0
32022R2400,32022R2400,2022,Regulation,2020s,1,2,7,9,50,5,0.287338,0.326742,354
32022R2581R(01),32022R2581R01,2022,Regulation,2020s,2,0,0,0,114,0,0,0,0
32023D0162,32023D0162,2023,Decision,2020s,1,2,8,10,330,2,0.785714,0.863636,19
32023D0531(01),32023D053101,2023,Decision,2020s,1,0,7,7,331,10,0.200652,0.225897,0
32023D0926(01),32023D092601,2023,Decision,2020s,1,0,3,3,331,1,1,1,0
32023D0964,32023D0964,2023,Decision,2020s,1,0,1,1,300,1,1,1,0
32023D1789,32023D1789,2023,Decision,2020s,4,0,3,3,330,1,1,1,0
32023R1803R(01),32023R1803R01,2023,Regulation,2020s,1,0,1,1,68,8,0.228758,0.306448,0
32023R2418,32023R2418,2023,Regulation,2020s,5,0,18,18,331,8,0.295584,0.339574,0
32024D2396,32024D2396,2024,Decision,2020s,3,0,2,2,330,1,1,1,0
32024R2929,32024R2929,2024,Regulation,2020s,1,0,1,1,231,4,0.351648,0.378906,0
32025D0199,32025D0199,2025,Decision,2020s,2,0,2,2,330,1,1,1,0
32025D0396,32025D0396,2025,Decision,2020s,1,0,5,5,300,3,0.555556,0.7,0
32025R0295,32025R0295,2025,Regulation,2020s,1,0,4,4,280,9,0.238453,0.264009,0
32011D0080,32011D0080,2011,Decision,Early 2010s,1,0,1,1,333,1,1,1,0
32011D0659,32011D0659,2011,Decision,Early 2010s,1,0,2,2,330,1,1,1,0
32012A0207(01),32012A020701,2012,Legislative_Act,Early 2010s,1,0,1,1,122,1,1,1,0
32013D0788,32013D0788,2013,Decision,Early 2010s,1,0,2,2,279,1,1,1,0
32013H0730(19),32013H073019,2013,Legislative_Act,Early 2010s,1,1,5,6,325,4,0.321429,0.373016,63
32014A1128(01),32014A112801,2014,Legislative_Act,Early 2010s,1,0,2,2,329,4,0.323129,0.347368,0
32014D0532,32014D0532,2014,Decision,Early 2010s,1,0,15,15,84,1,1,1,0
32014L0051R(03),32014L0051R03,2014,Regulation,Early 2010s,2,0,1,1,280,6,0.248555,0.285465,0
32014L0051R(05),32014L0051R05,2014,Regulation,Early 2010s,2,0,1,1,280,6,0.248555,0.285465,0
32014L0092,32014L0092,2014,Directive,Early 2010s,1,7,12,19,280,5,0.305684,0.361893,1377.396408
32014L0092R(01),32014L0092R01,2014,Regulation,Early 2010s,1,0,1,1,280,6,0.235018,0.258,0
32014R0909,32014R0909,2014,Regulation,Early 2010s,1,37,19,56,280,5,0.326866,0.396423,4574.042464
32014R0912,32014R0912,2014,Regulation,Early 2010s,1,0,4,4,329,1,1,1,0
32015D0457,32015D0457,2015,Decision,Late 2010s,1,0,4,4,325,5,0.373832,0.450833,0
32015D0875,32015D0875,2015,Decision,Late 2010s,2,0,1,1,330,1,1,1,0
32015R0035R(07),32015R0035R07,2015,Regulation,Late 2010s,2,0,1,1,280,7,0.219348,0.252576,0
32016D0007,32016D0007,2016,Decision,Late 2010s,1,0,2,2,86,7,0.203883,0.227085,0
32016D1353,32016D1353,2016,Decision,Late 2010s,1,0,8,8,330,8,0.255492,0.305926,0
32016D2240R(01),32016D2240R01,2016,Regulation,Late 2010s,1,0,1,1,330,3,0.428571,0.481481,0
32017A1109(03),32017A110903,2017,Legislative_Act,Late 2010s,1,0,6,6,329,4,0.365079,0.451087,0
32017D0971R(02),32017D0971R02,2017,Regulation,Late 2010s,4,0,0,0,123,0,0,0,0
32017L0433,32017L0433,2017,Directive,Late 2010s,4,0,0,0,124,0,0,0,0
32017L2455R(02),32017L2455R02,2017,Regulation,Late 2010s,1,0,0,0,125,0,0,0,0
32017R0394R(01),32017R0394R01,2017,Regulation,Late 2010s,1,0,1,1,280,6,0.219802,0.235285,0
32017R0746R(02),32017R0746R02,2017,Regulation,Late 2010s,1,0,1,1,329,8,0.260385,0.283792,0
32017R0746R(04),32017R0746R04,2017,Regulation,Late 2010s,1,0,1,1,329,8,0.260385,0.283792,0
32017R1250,32017R1250,2017,Regulation,Late 2010s,1,0,2,2,333,4,0.315625,0.335809,0
32017R2100,32017R2100,2017,Regulation,Late 2010s,1,10,0,10,231,0,0,0,0
32018D0491,32018D0491,2018,Decision,Late 2010s,1,0,1,1,157,3,0.5,0.533333,0
32018D1797,32018D1797,2018,Decision,Late 2010s,3,6,2,8,330,1,1,1,5
32018L0843R(01),32018L0843R01,2018,Regulation,Late 2010s,2,0,1,1,331,10,0.228587,0.250673,0
32018R0959,32018R0959,2018,Regulation,Late 2010s,1,1,3,4,280,5,0.29375,0.328103,6.080159
32018R0990,32018R0990,2018,Regulation,Late 2010s,1,0,5,5,280,11,0.231694,0.285362,0
32018R1604R(01),32018R1604R01,2018,Regulation,Late 2010s,1,0,0,0,126,0,0,0,0
32018R1903,32018R1903,2018,Regulation,Late 2010s,1,0,2,2,333,4,0.350923,0.380326,0
32019D1279,32019D1279,2019,Decision,Late 2010s,1,0,1,1,127,1,1,1,0
32019D1281,32019D1281,2019,Decision,Late 2010s,1,0,1,1,280,1,1,1,0
32019L2177R(01),32019L2177R01,2019,Regulation,Late 2010s,2,0,1,1,280,10,0.236566,0.256573,0
32019R0881,32019R0881,2019,Regulation,Late 2010s,2,14,31,45,331,7,0.317536,0.378231,6357.204731
32020D0636,32020D0636,2020,Decision,2020s,1,1,2,3,324,4,0.386667,0.445402,28
32020D0667,32020D0667,2020,Decision,2020s,1,1,1,2,324,4,0.381579,0.428161,7.7
32020D1489,32020D1489,2020,Decision,2020s,1,0,2,2,50,1,1,1,0
32020R0461R(01),32020R0461R01,2020,Regulation,2020s,1,0,0,0,128,0,0,0,0
32020R0857,32020R0857,2020,Regulation,2020s,1,0,2,2,331,9,0.244836,0.277441,0
32020R0878R(02),32020R0878R02,2020,Regulation,2020s,1,0,0,0,129,0,0,0,0
32020R1224R(01),32020R1224R01,2020,Regulation,2020s,1,0,1,1,280,12,0.190327,0.212736,0
32020R1230,32020R1230,2020,Regulation,2020s,2,2,7,9,280,11,0.236595,0.283318,36.122258
32020R1676,32020R1676,2020,Regulation,2020s,1,1,2,3,231,5,0.263158,0.281667,0
32021D0173,32021D0173,2021,Decision,2020s,1,3,53,56,325,8,0.240506,0.376997,892
32021D1730,32021D1730,2021,Decision,2020s,2,1,3,4,324,9,0.222113,0.252494,11.5
32021R0598,32021R0598,2021,Regulation,2020s,2,0,2,2,280,5,0.292645,0.32451,0
32021R0705,32021R0705,2021,Regulation,2020s,1,0,1,1,333,3,0.448276,0.487179,0
32021R0782R(03),32021R0782R03,2021,Regulation,2020s,1,0,0,0,130,0,0,0,0
32021R2070,32021R2070,2021,Regulation,2020s,1,1,8,9,333,9,0.253107,0.29339,224.098733
32022D0266R(04),32022D0266R04,2022,Regulation,2020s,1,0,1,1,300,2,0.666667,0.75,0
32022D0461,32022D0461,2022,Decision,2020s,1,0,2,2,331,10,0.216,0.23476,0
32022D0728,32022D0728,2022,Decision,2020s,1,5,3,8,177,5,0.418605,0.506481,0.166667
32022D0773,32022D0773,2022,Decision,2020s,1,0,3,3,177,5,0.418605,0.506481,0
32022D1285,32022D1285,2022,Decision,2020s,2,2,3,5,330,2,0.8,0.875,0
32022R0112R(01),32022R0112R01,2022,Regulation,2020s,1,0,1,1,329,9,0.222985,0.240267,0
32022R0113,32022R0113,2022,Regulation,2020s,1,0,1,1,300,2,0.571429,0.625,0
32022R1929,32022R1929,2022,Regulation,2020s,1,0,3,3,280,11,0.231908,0.26933,0
32022R2038,32022R2038,2022,Regulation,2020s,2,0,12,12,331,4,0.341297,0.405833,0
32022R2299,32022R2299,2022,Regulation,2020s,1,0,2,2,210,4,0.342995,0.375587,0
32023D0457,32023D0457,2023,Decision,2020s,1,0,2,2,300,2,0.75,0.833333,0
32023D0549R(01),32023D0549R01,2023,Regulation,2020s,1,0,0,0,131,0,0,0,0
32023D2487,32023D2487,2023,Decision,2020s,2,0,1,1,300,1,1,1,0
32023D2680,32023D2680,2023,Decision,2020s,2,0,3,3,330,1,1,1,0
32023R0203R(01),32023R0203R01,2023,Regulation,2020s,1,0,1,1,331,10,0.210913,0.225098,0
32023R0840,32023R0840,2023,Regulation,2020s,1,0,5,5,280,11,0.227771,0.273429,0
32023R1472,32023R1472,2023,Regulation,2020s,2,0,1,1,329,4,0.320946,0.340351,0
32023R2841,32023R2841,2023,Regulation,2020s,1,0,11,11,331,8,0.243953,0.277687,0
32024D0461,32024D0461,2024,Decision,2020s,2,0,2,2,280,10,0.234892,0.266191,0
32024D0775,32024D0775,2024,Decision,2020s,1,1,2,3,331,4,0.434783,0.4875,0
32024D1063,32024D1063,2024,Decision,2020s,2,0,4,4,330,3,0.518519,0.607143,0
32024D1794,32024D1794,2024,Decision,2020s,1,0,3,3,330,1,1,1,0
32024R1620,32024R1620,2024,Regulation,2020s,2,4,41,45,331,9,0.304177,0.366183,1255.23535
32025D0893,32025D0893,2025,Decision,2020s,1,0,2,2,329,7,0.292793,0.316801,0
32025L0001,32025L0001,2025,Directive,2020s,3,1,32,33,280,10,0.286439,0.375333,28.702381
32011D0784,32011D0784,2011,Decision,Early 2010s,1,0,7,7,84,1,1,1,0
32012R1219,32012R1219,2012,Regulation,Early 2010s,1,2,2,4,329,1,1,1,2
32013D0048,32013D0048,2013,Decision,Early 2010s,1,1,2,3,325,1,1,1,2
32013D0660,32013D0660,2013,Decision,Early 2010s,1,0,4,4,330,1,1,1,0
32013D0752R(02),32013D0752R02,2013,Regulation,Early 2010s,2,0,0,0,140,0,0,0,0
32013D0752R(03),32013D0752R03,2013,Regulation,Early 2010s,2,0,0,0,141,0,0,0,0
32013H0730(11)R(01),32013H073011R01,2013,Regulation,Early 2010s,1,0,1,1,325,3,0.444444,0.486111,0
32013L0022R(01),32013L0022R01,2013,Regulation,Early 2010s,1,0,0,0,142,0,0,0,0
32013R0151,32013R0151,2013,Regulation,Early 2010s,1,2,4,6,280,5,0.301556,0.34871,43.711111
32014D0220,32014D0220,2014,Decision,Early 2010s,3,1,3,4,330,1,1,1,3
32014D0220R(01),32014D0220R01,2014,Regulation,Early 2010s,3,0,1,1,330,2,0.571429,0.625,0
32014D0276,32014D0276,2014,Decision,Early 2010s,1,2,2,4,324,4,0.386667,0.445402,29
32014D0860,32014D0860,2014,Decision,Early 2010s,2,0,3,3,330,1,1,1,0
32014L0053,32014L0053,2014,Directive,Early 2010s,1,29,12,41,329,7,0.345196,0.408211,5018.707577
32014R0514R(02),32014R0514R02,2014,Regulation,Early 2010s,1,0,0,0,143,0,0,0,0
32014R0909R(03),32014R0909R03,2014,Regulation,Early 2010s,1,0,1,1,280,6,0.247191,0.273788,0
32014R1286,32014R1286,2014,Regulation,Early 2010s,1,16,14,30,280,5,0.321267,0.38216,2074.643801
32014R1286R(01),32014R1286R01,2014,Regulation,Early 2010s,1,0,1,1,280,6,0.244014,0.268146,0
32015D0004,32015D0004,2015,Decision,Late 2010s,3,1,3,4,280,6,0.254374,0.294444,1
32015D1320,32015D1320,2015,Decision,Late 2010s,1,0,3,3,329,7,0.258065,0.28266,0
32015D1967,32015D1967,2015,Decision,Late 2010s,1,0,2,2,330,1,1,1,0
32015D2276R(01),32015D2276R01,2015,Regulation,Late 2010s,1,0,0,0,144,0,0,0,0
32015R2229,32015R2229,2015,Regulation,Late 2010s,1,0,3,3,50,4,0.357995,0.388333,0
32016D0041(01),32016D004101,2016,Decision,Late 2010s,1,2,4,6,86,1,1,1,7
32016D0310,32016D0310,2016,Decision,Late 2010s,3,0,2,2,280,5,0.304673,0.346728,0
32016D1698,32016D1698,2016,Decision,Late 2010s,1,0,30,30,84,3,0.630435,0.741379,0
32016D1795,32016D1795,2016,Decision,Late 2010s,1,0,3,3,50,4,0.4375,0.535714,0
32016D2240,32016D2240,2016,Decision,Late 2010s,1,6,4,10,330,2,0.666667,0.75,40
32016D2356,32016D2356,2016,Decision,Late 2010s,1,3,6,9,330,2,0.875,0.928571,15.5
32016R0054,32016R0054,2016,Regulation,Late 2010s,1,0,2,2,333,4,0.315625,0.335809,0
32016R1649,32016R1649,2016,Regulation,Late 2010s,1,0,3,3,331,1,1,1,0
32017D0132,32017D0132,2017,Decision,Late 2010s,1,0,14,14,210,8,0.277992,0.329783,0
32017R0180,32017R0180,2017,Regulation,Late 2010s,1,0,2,2,280,5,0.292645,0.32451,0
32017R0981,32017R0981,2017,Regulation,Late 2010s,1,0,1,1,280,5,0.273148,0.304802,0
32017R2095,32017R2095,2017,Regulation,Late 2010s,1,0,5,5,86,2,0.857143,0.916667,0
